,Image,Sentiment
4314,./images/image-5134.png,Negative
4315,./images/image-5135.png,Negative
4316,./images/image-5136.png,Positive
4317,./images/image-5137.png,Negative
4318,./images/image-5138.png,Positive
4319,./images/image-5139.png,Positive
4320,./images/image-5140.png,Positive
4321,./images/image-5141.png,Negative
4322,./images/image-5142.png,Positive
4323,./images/image-5143.png,Positive
4324,./images/image-5144.png,Positive
4325,./images/image-5145.png,Positive
4326,./images/image-5146.png,Negative
4327,./images/image-5147.png,Positive
4328,./images/image-5148.png,Positive
4329,./images/image-5150.png,Positive
4330,./images/image-5151.png,Negative
4331,./images/image-5152.png,Positive
4332,./images/image-5153.png,Positive
4333,./images/image-5154.png,Negative
4334,./images/image-5155.png,Negative
4335,./images/image-5157.png,Positive
4336,./images/image-5158.png,Negative
4337,./images/image-5159.png,Positive
4338,./images/image-5161.png,Positive
4339,./images/image-5162.png,Positive
4340,./images/image-5163.png,Positive
4341,./images/image-5164.png,Positive
4342,./images/image-5165.png,Positive
4343,./images/image-5166.png,Positive
4344,./images/image-5167.png,Positive
4345,./images/image-5169.png,Positive
4346,./images/image-5170.png,Positive
4347,./images/image-5171.png,Negative
4348,./images/image-5172.png,Positive
4349,./images/image-5173.png,Positive
4350,./images/image-5174.png,Positive
4351,./images/image-5175.png,Positive
4352,./images/image-5176.png,Positive
4353,./images/image-5177.png,Negative
4354,./images/image-5178.png,Positive
4355,./images/image-5179.png,Positive
4356,./images/image-5180.png,Positive
4357,./images/image-5181.png,Positive
4358,./images/image-5182.png,Positive
4359,./images/image-5183.png,Positive
4360,./images/image-5184.png,Positive
4361,./images/image-5185.png,Positive
4362,./images/image-5186.png,Positive
4363,./images/image-5187.png,Positive
4364,./images/image-5188.png,Positive
4365,./images/image-5189.png,Positive
4366,./images/image-5191.png,Positive
4367,./images/image-5192.png,Positive
4368,./images/image-5193.png,Negative
4369,./images/image-5195.png,Positive
4370,./images/image-5197.png,Positive
4371,./images/image-5198.png,Positive
4372,./images/image-5199.png,Positive
4373,./images/image-5200.png,Positive
4374,./images/image-5201.png,Positive
4375,./images/image-5202.png,Positive
4376,./images/image-5203.png,Positive
4377,./images/image-5204.png,Negative
4378,./images/image-5205.png,Positive
4379,./images/image-5206.png,Positive
4380,./images/image-5207.png,Positive
4381,./images/image-5208.png,Positive
4382,./images/image-5209.png,Positive
4383,./images/image-5210.png,Positive
4384,./images/image-5211.png,Positive
4385,./images/image-5212.png,Positive
4386,./images/image-5213.png,Positive
4387,./images/image-5214.png,Negative
4388,./images/image-5215.png,Positive
4389,./images/image-5216.png,Positive
4390,./images/image-5217.png,Positive
4391,./images/image-5218.png,Positive
4392,./images/image-5220.png,Positive
4393,./images/image-5221.png,Positive
4394,./images/image-5222.png,Positive
4395,./images/image-5223.png,Positive
4396,./images/image-5225.png,Positive
4397,./images/image-5226.png,Positive
4398,./images/image-5227.png,Positive
4399,./images/image-5228.png,Negative
4400,./images/image-5230.png,Positive
4401,./images/image-5231.png,Positive
4402,./images/image-5232.png,Positive
4403,./images/image-5233.png,Positive
4404,./images/image-5236.png,Negative
4405,./images/image-5238.png,Negative
4406,./images/image-5239.png,Positive
4407,./images/image-5240.png,Positive
4408,./images/image-5241.png,Positive
4409,./images/image-5242.png,Positive
4410,./images/image-5243.png,Negative
4411,./images/image-5245.png,Positive
4412,./images/image-5246.png,Positive
4413,./images/image-5247.png,Positive
4414,./images/image-5248.png,Negative
4415,./images/image-5249.png,Negative
4416,./images/image-5250.png,Negative
4417,./images/image-5251.png,Negative
4418,./images/image-5252.png,Negative
4419,./images/image-5253.png,Negative
4420,./images/image-5254.png,Negative
4421,./images/image-5257.png,Positive
4422,./images/image-5258.png,Positive
4423,./images/image-5261.png,Negative
4424,./images/image-5262.png,Positive
4425,./images/image-5263.png,Negative
4426,./images/image-5265.png,Negative
4427,./images/image-5267.png,Negative
4428,./images/image-5268.png,Positive
4429,./images/image-5269.png,Positive
4430,./images/image-5270.png,Positive
4431,./images/image-5271.png,Positive
4432,./images/image-5272.png,Negative
4433,./images/image-5273.png,Negative
4434,./images/image-5274.png,Positive
4435,./images/image-5276.png,Positive
4436,./images/image-5277.png,Negative
4437,./images/image-5278.png,Positive
4438,./images/image-5279.png,Positive
4439,./images/image-5280.png,Positive
4440,./images/image-5281.png,Negative
4441,./images/image-5282.png,Positive
4442,./images/image-5284.png,Negative
4443,./images/image-5285.png,Positive
4444,./images/image-5286.png,Negative
4445,./images/image-5288.png,Positive
4446,./images/image-5289.png,Negative
4447,./images/image-5290.png,Positive
4448,./images/image-5291.png,Positive
4449,./images/image-5292.png,Negative
4450,./images/image-5293.png,Positive
4451,./images/image-5295.png,Negative
4452,./images/image-5296.png,Negative
4453,./images/image-5302.png,Negative
4454,./images/image-5304.png,Negative
4455,./images/image-5305.png,Negative
4456,./images/image-5306.png,Negative
4457,./images/image-5307.png,Positive
4458,./images/image-5309.png,Negative
4459,./images/image-5310.png,Positive
4460,./images/image-5311.png,Positive
4461,./images/image-5312.png,Positive
4462,./images/image-5313.png,Negative
4463,./images/image-5314.png,Positive
4464,./images/image-5315.png,Positive
4465,./images/image-5316.png,Positive
4466,./images/image-5317.png,Positive
4467,./images/image-5318.png,Positive
4468,./images/image-5319.png,Positive
4469,./images/image-5320.png,Positive
4470,./images/image-5321.png,Positive
4471,./images/image-5322.png,Positive
4472,./images/image-5323.png,Positive
4473,./images/image-5324.png,Negative
4474,./images/image-5325.png,Negative
4475,./images/image-5326.png,Positive
4476,./images/image-5327.png,Positive
4477,./images/image-5328.png,Positive
4478,./images/image-5329.png,Negative
4479,./images/image-5330.png,Positive
4480,./images/image-5331.png,Positive
4481,./images/image-5332.png,Positive
4482,./images/image-5333.png,Positive
4483,./images/image-5334.png,Positive
4484,./images/image-5336.png,Positive
4485,./images/image-5338.png,Positive
4486,./images/image-5339.png,Negative
4487,./images/image-5340.png,Negative
4488,./images/image-5341.png,Positive
4489,./images/image-5342.png,Negative
4490,./images/image-5343.png,Positive
4491,./images/image-5344.png,Positive
4492,./images/image-5346.png,Positive
4493,./images/image-5347.png,Positive
4494,./images/image-5348.png,Positive
4495,./images/image-5349.png,Positive
4496,./images/image-5350.png,Positive
4497,./images/image-5353.png,Positive
4498,./images/image-5354.png,Positive
4499,./images/image-5355.png,Positive
4500,./images/image-5356.png,Positive
4501,./images/image-5357.png,Positive
4502,./images/image-5358.png,Positive
4503,./images/image-5359.png,Positive
4504,./images/image-5360.png,Negative
4505,./images/image-5362.png,Positive
4506,./images/image-5363.png,Negative
4507,./images/image-5364.png,Negative
4508,./images/image-5365.png,Positive
4509,./images/image-5366.png,Positive
4510,./images/image-5369.png,Negative
4511,./images/image-5371.png,Positive
4512,./images/image-5372.png,Positive
4513,./images/image-5373.png,Positive
4514,./images/image-5375.png,Positive
4515,./images/image-5376.png,Negative
4516,./images/image-5377.png,Negative
4517,./images/image-5378.png,Positive
4518,./images/image-5380.png,Positive
4519,./images/image-5381.png,Positive
4520,./images/image-5382.png,Positive
4521,./images/image-5383.png,Positive
4522,./images/image-5384.png,Negative
4523,./images/image-5385.png,Positive
4524,./images/image-5386.png,Negative
4525,./images/image-5388.png,Positive
4526,./images/image-5390.png,Positive
4527,./images/image-5391.png,Positive
4528,./images/image-5393.png,Positive
4529,./images/image-5395.png,Positive
4530,./images/image-5396.png,Positive
4531,./images/image-5397.png,Positive
4532,./images/image-5398.png,Positive
4533,./images/image-5400.png,Positive
4534,./images/image-5401.png,Negative
4535,./images/image-5402.png,Positive
4536,./images/image-5403.png,Positive
4537,./images/image-5405.png,Negative
4538,./images/image-5406.png,Positive
4539,./images/image-5407.png,Positive
4540,./images/image-5408.png,Positive
4541,./images/image-5409.png,Positive
4542,./images/image-5410.png,Positive
4543,./images/image-5411.png,Positive
4544,./images/image-5412.png,Positive
4545,./images/image-5413.png,Positive
4546,./images/image-5415.png,Positive
4547,./images/image-5416.png,Positive
4548,./images/image-5417.png,Positive
4549,./images/image-5418.png,Positive
4550,./images/image-5420.png,Positive
4551,./images/image-5421.png,Positive
4552,./images/image-5422.png,Positive
4553,./images/image-5423.png,Positive
4554,./images/image-5424.png,Negative
4555,./images/image-5425.png,Positive
4556,./images/image-5426.png,Negative
4557,./images/image-5427.png,Positive
4558,./images/image-5428.png,Negative
4559,./images/image-5429.png,Positive
4560,./images/image-5430.png,Positive
4561,./images/image-5431.png,Positive
4562,./images/image-5432.png,Negative
4563,./images/image-5434.png,Positive
4564,./images/image-5435.png,Positive
4565,./images/image-5436.png,Positive
4566,./images/image-5437.png,Negative
4567,./images/image-5438.png,Positive
4568,./images/image-5439.png,Positive
4569,./images/image-5444.png,Positive
4570,./images/image-5445.png,Negative
4571,./images/image-5446.png,Positive
4572,./images/image-5447.png,Negative
4573,./images/image-5448.png,Positive
4574,./images/image-5450.png,Positive
4575,./images/image-5451.png,Positive
4576,./images/image-5452.png,Positive
4577,./images/image-5453.png,Negative
4578,./images/image-5455.png,Positive
4579,./images/image-5457.png,Positive
4580,./images/image-5458.png,Positive
4581,./images/image-5460.png,Positive
4582,./images/image-5462.png,Negative
4583,./images/image-5463.png,Positive
4584,./images/image-5464.png,Negative
4585,./images/image-5466.png,Positive
4586,./images/image-5467.png,Negative
4587,./images/image-5468.png,Positive
4588,./images/image-5469.png,Positive
4589,./images/image-5470.png,Positive
4590,./images/image-5473.png,Negative
4591,./images/image-5474.png,Positive
4592,./images/image-5475.png,Negative
4593,./images/image-5476.png,Positive
4594,./images/image-5477.png,Negative
4595,./images/image-5478.png,Negative
4596,./images/image-5479.png,Positive
4597,./images/image-5480.png,Positive
4598,./images/image-5481.png,Positive
4599,./images/image-5484.png,Positive
4600,./images/image-5485.png,Positive
4601,./images/image-5486.png,Positive
4602,./images/image-5487.png,Positive
4603,./images/image-5488.png,Positive
4604,./images/image-5489.png,Positive
4605,./images/image-5490.png,Positive
4606,./images/image-5491.png,Positive
4607,./images/image-5493.png,Positive
4608,./images/image-5494.png,Positive
4609,./images/image-5495.png,Positive
4610,./images/image-5496.png,Positive
4611,./images/image-5498.png,Positive
4612,./images/image-5499.png,Positive
4613,./images/image-5500.png,Positive
4614,./images/image-5501.png,Positive
4615,./images/image-5502.png,Positive
4616,./images/image-5504.png,Positive
4617,./images/image-5505.png,Positive
4618,./images/image-5506.png,Positive
4619,./images/image-5507.png,Positive
4620,./images/image-5508.png,Positive
4621,./images/image-5509.png,Negative
4622,./images/image-5510.png,Negative
4623,./images/image-5511.png,Positive
4624,./images/image-5512.png,Negative
4625,./images/image-5513.png,Negative
4626,./images/image-5515.png,Negative
4627,./images/image-5516.png,Negative
4628,./images/image-5517.png,Negative
4629,./images/image-5518.png,Negative
4630,./images/image-5519.png,Positive
4631,./images/image-5522.png,Negative
4632,./images/image-5523.png,Negative
4633,./images/image-5524.png,Negative
4634,./images/image-5525.png,Negative
4635,./images/image-5526.png,Positive
4636,./images/image-5527.png,Negative
4637,./images/image-5528.png,Positive
4638,./images/image-5529.png,Negative
4639,./images/image-5530.png,Negative
4640,./images/image-5531.png,Negative
4641,./images/image-5532.png,Positive
4642,./images/image-5533.png,Negative
4643,./images/image-5534.png,Positive
4644,./images/image-5535.png,Negative
4645,./images/image-5538.png,Positive
4646,./images/image-5539.png,Positive
4647,./images/image-5540.png,Positive
4648,./images/image-5541.png,Positive
4649,./images/image-5542.png,Positive
4650,./images/image-5543.png,Positive
4651,./images/image-5544.png,Positive
4652,./images/image-5545.png,Negative
4653,./images/image-5547.png,Positive
4654,./images/image-5548.png,Negative
4655,./images/image-5549.png,Positive
4656,./images/image-5550.png,Positive
4657,./images/image-5551.png,Positive
4658,./images/image-5552.png,Positive
4659,./images/image-5554.png,Positive
4660,./images/image-5555.png,Positive
4661,./images/image-5557.png,Positive
4662,./images/image-5558.png,Positive
4663,./images/image-5559.png,Negative
4664,./images/image-5560.png,Positive
4665,./images/image-5561.png,Positive
4666,./images/image-5562.png,Positive
4667,./images/image-5563.png,Positive
4668,./images/image-5564.png,Positive
4669,./images/image-5565.png,Positive
4670,./images/image-5566.png,Positive
4671,./images/image-5567.png,Positive
4672,./images/image-5568.png,Positive
4673,./images/image-5569.png,Negative
4674,./images/image-5571.png,Positive
4675,./images/image-5572.png,Negative
4676,./images/image-5573.png,Positive
